Basis,Method,X,Angle,Energy,nab,nai,nij
dz,mp3b,2.2,23,-0.037458215443738285,2897,1391,276
dz,mp3d,2.2,23,-0.04831666860962,2897,1391,276
dz,mp2a,2.2,24,-2.1807164211056262,2877,1388,279
dz,mp2b,2.2,24,-2.1952402844536105,2877,1388,279
dz,mp3b,2.2,24,-0.038874785632243725,2877,1388,279
dz,mp3d,2.2,24,-0.04980265887491292,2877,1388,279
dz,mp2a,2.2,25,-2.1827788136997226,2893,1397,279
dz,mp2b,2.2,25,-2.197005418499049,2893,1397,279
dz,mp3b,2.2,25,-0.03813056814594218,2893,1397,279
dz,mp3d,2.2,25,-0.04888520969769672,2893,1397,279
dz,mp2a,2.2,26,-2.182745062050502,2880,1392,277
dz,mp2b,2.2,26,-2.1970878479996863,2880,1392,277
dz,mp3b,2.2,26,-0.03830388646581459,2880,1392,277
dz,mp3d,2.2,26,-0.04914916690240537,2880,1392,277
dz,mp2a,2.2,27,-2.181426936483758,2889,1389,278
dz,mp2b,2.2,27,-2.1958685458336205,2889,1389,278
dz,mp3b,2.2,27,-0.03851247840983005,2889,1389,278
dz,mp3d,2.2,27,-0.049362879290405864,2889,1389,278
dz,mp2a,2.2,28,-2.1830290313683918,2887,1390,280
dz,mp2b,2.2,28,-2.197283470606471,2887,1390,280
dz,mp3b,2.2,28,-0.03819703228401802,2887,1390,280
dz,mp3d,2.2,28,-0.049056390520780035,2887,1390,280
dz,mp2a,2.2,29,-2.1819313993848284,2883,1392,281
dz,mp2b,2.2,29,-2.1963352363784567,2883,1392,281
dz,mp3b,2.2,29,-0.03850902737989231,2883,1392,281
dz,mp3d,2.2,29,-0.049363119959013935,2883,1392,281
dz,mp2a,2.2,30,-2.182576391209016,2886,1384,276
dz,mp2b,2.2,30,-2.19698505403489,2886,1384,276
dz,mp3b,2.2,30,-0.0384716453610201,2886,1384,276
dz,mp3d,2.2,30,-0.049302120060106674,2886,1384,276
dz,mp2a,2.2,31,-2.1774966924918036,2884,1393,279
dz,mp2b,2.2,31,-2.1923989498385934,2884,1393,279
dz,mp3b,2.2,31,-0.036916616607031244,2884,1393,279
dz,mp3d,2.2,31,-0.047800904095492425,2884,1393,279
dz,mp2a,2.4,15,-2.175093622441722,3143,1572,309
dz,mp2b,2.4,15,-2.1864418681212134,3143,1572,309
dz,mp3b,2.4,15,-0.03796711951680887,3143,1572,309
dz,mp3d,2.4,15,-0.04780694832992427,3143,1572,309
dz,mp2a,2.4,14,-2.17396488814563,3150,1570,306
dz,mp2b,2.4,14,-2.185465722311456,3150,1570,306
dz,mp3b,2.4,14,-0.03887173002844216,3150,1570,306
dz,mp3d,2.4,14,-0.04877225783402281,3150,1570,306
dz,mp2a,2.4,13,-2.174188913540619,3147,1566,309
dz,mp2b,2.4,13,-2.185538217051249,3147,1566,309
dz,mp3b,2.4,13,-0.039645751957522485,3147,1566,309
dz,mp3d,2.4,13,-0.04961138916568883,3147,1566,309
dz,mp2a,2.4,12,-2.1735309876473616,3150,1563,307
dz,mp2b,2.4,12,-2.1851474816611978,3150,1563,307
dz,mp3b,2.4,12,-0.040639952466176577,3150,1563,307
dz,mp3d,2.4,12,-0.0506714896045031,3150,1563,307
dz,mp2a,2.4,11,-2.1729750868805073,3158,1567,309
dz,mp2b,2.4,11,-2.184388187697324,3158,1567,309
dz,mp3b,2.4,11,-0.04144349451872992,3158,1567,309
dz,mp3d,2.4,11,-0.05152241428422946,3158,1567,309
dz,mp2a,2.4,10,-2.1727469150691583,3155,1564,307
dz,mp2b,2.4,10,-2.184004008182762,3155,1564,307
dz,mp3b,2.4,10,-0.041681758564730415,3155,1564,307
dz,mp3d,2.4,10,-0.051689787959805805,3155,1564,307
dz,mp2a,2.4,9,-2.1707823164682503,3154,1560,307
dz,mp2b,2.4,9,-2.1823170183928347,3154,1560,307
dz,mp3b,2.4,9,-0.042115594423698416,3154,1560,307
dz,mp3d,2.4,9,-0.052072604215842366,3154,1560,307
dz,mp2a,2.4,8,-2.1726384969269956,3151,1565,311
dz,mp2b,2.4,8,-2.184168829744438,3151,1565,311
dz,mp3b,2.4,8,-0.040738363716322834,3151,1565,311
dz,mp3d,2.4,8,-0.05072251141083736,3151,1565,311
dz,mp2a,2.4,7,-2.165422182621831,3150,1568,307
dz,mp2b,2.4,7,-2.17680238180733,3150,1568,307
dz,mp3b,2.4,7,-0.04354042548686177,3150,1568,307
dz,mp3d,2.4,7,-0.05345583033424717,3150,1568,307
dz,mp2a,2.4,6,-2.171967196882756,3149,1562,309
dz,mp2b,2.4,6,-2.183522507109708,3149,1562,309
dz,mp3b,2.4,6,-0.04058837928472542,3149,1562,309
dz,mp3d,2.4,6,-0.050530997815517176,3149,1562,309
dz,mp2a,2.4,5,-2.16266368368651,3147,1564,304
dz,mp2b,2.4,5,-2.174105615929724,3147,1564,304
dz,mp3b,2.4,5,-0.043981564917693616,3147,1564,304
dz,mp3d,2.4,5,-0.05389992023295176,3147,1564,304
dz,mp2a,2.4,4,-2.1697461027686056,3148,1564,309
dz,mp2b,2.4,4,-2.1810776941171466,3148,1564,309
dz,mp3b,2.4,4,-0.0411768201364584,3148,1564,309
dz,mp3d,2.4,4,-0.05107477496002641,3148,1564,309
dz,mp2a,2.4,3,-2.1615214665768763,3143,1562,308
dz,mp2b,2.4,3,-2.1730454166044253,3143,1562,308
dz,mp3b,2.4,3,-0.04377135941514387,3143,1562,308
dz,mp3d,2.4,3,-0.05364363122573734,3143,1562,308
dz,mp2a,2.4,2,-2.1692911331793243,3154,1571,309
dz,mp2b,2.4,2,-2.180655916125972,3154,1571,309
dz,mp3b,2.4,2,-0.040993125932930086,3154,1571,309
dz,mp3d,2.4,2,-0.050824057327845146,3154,1571,309
dz,mp2a,2.4,1,-2.177560379589939,3152,1585,310
dz,mp2b,2.4,1,-2.188840616574809,3152,1585,310
dz,mp3b,2.4,1,-0.03750858249463496,3152,1585,310
dz,mp3d,2.4,1,-0.047233733158744545,3152,1585,310
dz,mp2a,2.4,16,-2.179434276872489,3152,1580,307
dz,mp2b,2.4,16,-2.1907387756784287,3152,1580,307
dz,mp3b,2.4,16,-0.03778286971799294,3152,1580,307
dz,mp3d,2.4,16,-0.04743284576918774,3152,1580,307
dz,mp2a,2.4,17,-2.181390128355783,3153,1582,308
dz,mp2b,2.4,17,-2.1925849700161937,3153,1582,308
dz,mp3b,2.4,17,-0.03794276939440788,3153,1582,308
dz,mp3d,2.4,17,-0.04761557438056557,3153,1582,308
dz,mp2a,2.4,18,-2.181353693709395,3152,1575,310
dz,mp2b,2.4,18,-2.192597276862575,3152,1575,310
dz,mp3b,2.4,18,-0.03880140858932224,3152,1575,310
dz,mp3d,2.4,18,-0.04854972269891053,3152,1575,310
dz,mp2a,2.4,19,-2.1853854766306493,3165,1584,310
dz,mp2b,2.4,19,-2.196356576823879,3165,1584,310
dz,mp3b,2.4,19,-0.03755162520606395,3165,1584,310
dz,mp3d,2.4,19,-0.047252056704907064,3165,1584,310
dz,mp2a,2.4,20,-2.180508128140347,3147,1580,309
dz,mp2b,2.4,20,-2.191509743574709,3147,1580,309
dz,mp3b,2.4,20,-0.03971090499975399,3147,1580,309
dz,mp3d,2.4,20,-0.049347174444809905,3147,1580,309
dz,mp2a,2.4,21,-2.185043771056423,3160,1575,310
dz,mp2b,2.4,21,-2.196165321393244,3160,1575,310
dz,mp3b,2.4,21,-0.03781792577112758,3160,1575,310
dz,mp3d,2.4,21,-0.04758975563389378,3160,1575,310
dz,mp2a,2.4,22,-2.180230174044427,3155,1581,309
dz,mp2b,2.4,22,-2.19126712424733,3155,1581,309
dz,mp3b,2.4,22,-0.039789182559663655,3155,1581,309
dz,mp3d,2.4,22,-0.04942885098928282,3155,1581,309
dz,mp2a,2.4,23,-2.1842167410454856,3163,1573,308
dz,mp2b,2.4,23,-2.1954402866618983,3163,1573,308
dz,mp3b,2.4,23,-0.03811584590676928,3163,1573,308
dz,mp3d,2.4,23,-0.04777881523959221,3163,1573,308
dz,mp2a,2.4,24,-2.1808224347737113,3153,1571,311
dz,mp2b,2.4,24,-2.1919217463112894,3153,1571,311
dz,mp3b,2.4,24,-0.03957066730755901,3153,1571,311
dz,mp3d,2.4,24,-0.0493505706752852,3153,1571,311
dz,mp2a,2.4,25,-2.182906962240652,3162,1575,309
dz,mp2b,2.4,25,-2.1939118554579724,3162,1575,309
dz,mp3b,2.4,25,-0.038687265457056697,3162,1575,309
dz,mp3d,2.4,25,-0.048340034709417834,3162,1575,309
dz,mp2a,2.4,26,-2.182836953302612,3140,1575,307
dz,mp2b,2.4,26,-2.19391065969564,3140,1575,307
dz,mp3b,2.4,26,-0.03884190226483336,3140,1575,307
dz,mp3d,2.4,26,-0.048611835282105886,3140,1575,307
dz,mp2a,2.4,27,-2.1816051046684457,3148,1581,310
dz,mp2b,2.4,27,-2.1925320969917084,3148,1581,310
dz,mp3b,2.4,27,-0.03919581200811845,3148,1581,310
dz,mp3d,2.4,27,-0.04884676273396121,3148,1581,310
dz,mp2a,2.4,28,-2.1831703987666415,3148,1570,307
dz,mp2b,2.4,28,-2.194106689038704,3148,1570,307
dz,mp3b,2.4,28,-0.038778196817397165,3148,1570,307
dz,mp3d,2.4,28,-0.048551768908166426,3148,1570,307
dz,mp2a,2.4,29,-2.1820053715836187,3154,1577,307
dz,mp2b,2.4,29,-2.193128898562504,3154,1577,307
dz,mp3b,2.4,29,-0.039102731507229704,3154,1577,307
dz,mp3d,2.4,29,-0.048792933082408785,3154,1577,307
dz,mp2a,2.4,30,-2.1826641485894616,3149,1570,306
dz,mp2b,2.4,30,-2.193655828593302,3149,1570,306
dz,mp3b,2.4,30,-0.03907021672394553,3149,1570,306
dz,mp3d,2.4,30,-0.048758543729506804,3149,1570,306
dz,mp2a,2.4,31,-2.1775603795899396,3152,1585,310
dz,mp2b,2.4,31,-2.1888406165748098,3152,1585,310
dz,mp3b,2.4,31,-0.03750858249463396,3152,1585,310
dz,mp3d,2.4,31,-0.0472337331587446,3152,1585,310
dz,mp2a,2.6,15,-2.1751433955773916,3425,1762,348
dz,mp2b,2.6,15,-2.1839454903193984,3425,1762,348
dz,mp3b,2.6,15,-0.03840117369246748,3425,1762,348
dz,mp3d,2.6,15,-0.047155468218053914,3425,1762,348
dz,mp2a,2.6,14,-2.174010288966797,3424,1765,346
dz,mp2b,2.6,14,-2.182729334271559,3424,1765,346
dz,mp3b,2.6,14,-0.03940032496518853,3424,1765,346
dz,mp3d,2.6,14,-0.04820129204249171,3424,1765,346
dz,mp2a,2.6,13,-2.1742432347236464,3428,1765,343
dz,mp2b,2.6,13,-2.1828270185846606,3428,1765,343
dz,mp3b,2.6,13,-0.04009351375775558,3428,1765,343
dz,mp3d,2.6,13,-0.04896337404972373,3428,1765,343
dz,mp2a,2.6,12,-2.1735893605368,3419,1773,341
dz,mp2b,2.6,12,-2.1821832558237024,3419,1773,341
dz,mp3b,2.6,12,-0.04116667968424237,3419,1773,341
dz,mp3d,2.6,12,-0.04998296166003738,3419,1773,341
dz,mp2a,2.6,11,-2.1730284551998924,3424,1766,341
dz,mp2b,2.6,11,-2.181583942799488,3424,1766,341
dz,mp3b,2.6,11,-0.0419217367256923,3424,1766,341
dz,mp3d,2.6,11,-0.05085566025777416,3424,1766,341
dz,mp2a,2.6,10,-2.1727904284399315,3424,1762,342
dz,mp2b,2.6,10,-2.181388700896041,3424,1762,342
dz,mp3b,2.6,10,-0.042153341808133876,3424,1762,342
dz,mp3d,2.6,10,-0.05108346905223343,3424,1762,342
dz,mp2a,2.6,9,-2.1708328520665683,3420,1758,341
dz,mp2b,2.6,9,-2.179635866956141,3420,1758,341
dz,mp3b,2.6,9,-0.0425445457380961,3420,1758,341
dz,mp3d,2.6,9,-0.05145645771071955,3420,1758,341
dz,mp2a,2.6,8,-2.172717254748364,3431,1764,341
dz,mp2b,2.6,8,-2.1813369142575536,3431,1764,341
dz,mp3b,2.6,8,-0.04125732913625149,3431,1764,341
dz,mp3d,2.6,8,-0.050108500384970805,3431,1764,341
dz,mp2a,2.6,7,-2.165458069021693,3421,1760,343
dz,mp2b,2.6,7,-2.174243066302765,3421,1760,343
dz,mp3b,2.6,7,-0.04396376547177386,3421,1760,343
dz,mp3d,2.6,7,-0.05285991793659858,3421,1760,343
dz,mp2a,2.6,6,-2.1720122913606277,3426,1765,343
dz,mp2b,2.6,6,-2.1806216099076456,3426,1765,343
dz,mp3b,2.6,6,-0.04116305716677435,3426,1765,343
dz,mp3d,2.6,6,-0.049978934662064045,3426,1765,343
dz,mp2a,2.6,5,-2.162716438566725,3421,1759,342
dz,mp2b,2.6,5,-2.1714336983598512,3421,1759,342
dz,mp3b,2.6,5,-0.044470427977769816,3421,1759,342
dz,mp3d,2.6,5,-0.05333875638540833,3421,1759,342
dz,mp2a,2.6,4,-2.169771370246516,3428,1761,343
dz,mp2b,2.6,4,-2.178396709030067,3428,1761,343
dz,mp3b,2.6,4,-0.041681765406931526,3428,1761,343
dz,mp3d,2.6,4,-0.05047757259942459,3428,1761,343
dz,mp2a,2.6,3,-2.161574586676617,3416,1754,345
dz,mp2b,2.6,3,-2.170408754628198,3416,1754,345
dz,mp3b,2.6,3,-0.044246796402656746,3416,1754,345
dz,mp3d,2.6,3,-0.05310135381795339,3416,1754,345
dz,mp2a,2.6,2,-2.169345222011997,3427,1757,345
dz,mp2b,2.6,2,-2.178017561233856,3427,1757,345
dz,mp3b,2.6,2,-0.041493747341998205,3427,1757,345
dz,mp3d,2.6,2,-0.05022301348776392,3427,1757,345
dz,mp2a,2.6,1,-2.1775919194903555,3428,1769,344
dz,mp2b,2.6,1,-2.1862362026678364,3428,1769,344
dz,mp3b,2.6,1,-0.03799239994273812,3428,1769,344
dz,mp3d,2.6,1,-0.046597509148012084,3428,1769,344
dz,mp2a,2.6,16,-2.179481569178895,3430,1770,345
dz,mp2b,2.6,16,-2.1881422897457843,3430,1770,345
dz,mp3b,2.6,16,-0.038157539796414564,3430,1770,345
dz,mp3d,2.6,16,-0.04670287746662699,3430,1770,345
dz,mp2a,2.6,17,-2.18143510815444,3437,1764,346
dz,mp2b,2.6,17,-2.1900781003212195,3437,1764,346
dz,mp3b,2.6,17,-0.038311878170963765,3437,1764,346
dz,mp3d,2.6,17,-0.04689890019307483,3437,1764,346
dz,mp2a,2.6,18,-2.1813851420529087,3435,1776,346
dz,mp2b,2.6,18,-2.189906734833458,3435,1776,346
dz,mp3b,2.6,18,-0.03926624950223542,3435,1776,346
dz,mp3d,2.6,18,-0.04778059080719968,3435,1776,346
dz,mp2a,2.6,19,-2.185409417620978,3437,1774,345
dz,mp2b,2.6,19,-2.193749830347059,3437,1774,345
dz,mp3b,2.6,19,-0.03798177270717071,3437,1774,345
dz,mp3d,2.6,19,-0.04651422271748995,3437,1774,345
dz,mp2a,2.6,20,-2.180563147344956,3430,1774,344
dz,mp2b,2.6,20,-2.1889816077500788,3430,1774,344
dz,mp3b,2.6,20,-0.04009226846415373,3430,1774,344
dz,mp3d,2.6,20,-0.04862864119934096,3430,1774,344
dz,mp2a,2.6,21,-2.1850757406608237,3442,1777,344
dz,mp2b,2.6,21,-2.1933821513695904,3442,1777,344
dz,mp3b,2.6,21,-0.03830322450879556,3442,1777,344
dz,mp3d,2.6,21,-0.04670752618835583,3442,1777,344
dz,mp2a,2.6,22,-2.180267510034542,3427,1767,344
dz,mp2b,2.6,22,-2.1886839389601107,3427,1767,344
dz,mp3b,2.6,22,-0.04020292783038357,3427,1767,344
dz,mp3d,2.6,22,-0.048682525224970824,3427,1767,344
dz,mp2a,2.6,23,-2.1842606689619606,3424,1775,345
dz,mp2b,2.6,23,-2.1926241721755297,3424,1775,345
dz,mp3b,2.6,23,-0.038619554652153665,3424,1775,345
dz,mp3d,2.6,23,-0.04715381399912516,3424,1775,345
dz,mp2a,2.6,24,-2.1808687998498546,3429,1770,345
dz,mp2b,2.6,24,-2.1892701134252737,3429,1770,345
dz,mp3b,2.6,24,-0.0400186116768452,3429,1770,345
dz,mp3d,2.6,24,-0.048552529749120665,3429,1770,345
dz,mp2a,2.6,25,-2.1829546179283077,3427,1770,343
dz,mp2b,2.6,25,-2.1913869561231794,3427,1770,343
dz,mp3b,2.6,25,-0.03909149162263181,3427,1770,343
dz,mp3d,2.6,25,-0.04759625690495095,3427,1770,343
dz,mp2a,2.6,26,-2.1828702883761633,3424,1769,343
dz,mp2b,2.6,26,-2.191314677314798,3424,1769,343
dz,mp3b,2.6,26,-0.03925959984620306,3424,1769,343
dz,mp3d,2.6,26,-0.04785664133777662,3424,1769,343
dz,mp2a,2.6,27,-2.1816318045161456,3429,1769,343
dz,mp2b,2.6,27,-2.1900363910038267,3429,1769,343
dz,mp3b,2.6,27,-0.039604732170619994,3429,1769,343
dz,mp3d,2.6,27,-0.0481182747770702,3429,1769,343
dz,mp2a,2.6,28,-2.183219112610128,3424,1776,341
dz,mp2b,2.6,28,-2.191375147483045,3424,1776,341
dz,mp3b,2.6,28,-0.03924471018057224,3424,1776,341
dz,mp3d,2.6,28,-0.04771252343188093,3424,1776,341
dz,mp2a,2.6,29,-2.1820635487435376,3428,1764,343
dz,mp2b,2.6,29,-2.190549385425507,3428,1764,343
dz,mp3b,2.6,29,-0.039523607390529486,3428,1764,343
dz,mp3d,2.6,29,-0.04811816761032306,3428,1764,343
dz,mp2a,2.6,30,-2.1826979505689876,3427,1769,344
dz,mp2b,2.6,30,-2.190919109389861,3427,1769,344
dz,mp3b,2.6,30,-0.03957046044072765,3427,1769,344
dz,mp3d,2.6,30,-0.048048283241006434,3427,1769,344
dz,mp2a,2.6,31,-2.177591919490355,3428,1769,344
dz,mp2b,2.6,31,-2.186236202667836,3428,1769,344
dz,mp3b,2.6,31,-0.03799239994273723,3428,1769,344
dz,mp3d,2.6,31,-0.04659750914801303,3428,1769,344
dz,mp2a,2.8,15,-2.17515714120362,3719,1979,386
dz,mp2b,2.8,15,-2.181754951502677,3719,1979,386
dz,mp3b,2.8,15,-0.03873433112586047,3719,1979,386
dz,mp3d,2.8,15,-0.046379288346640735,3719,1979,386
dz,mp2a,2.8,14,-2.1740313332706664,3709,1975,386
dz,mp2b,2.8,14,-2.180626807746944,3709,1975,386
dz,mp3b,2.8,14,-0.03972472101763716,3709,1975,386
dz,mp3d,2.8,14,-0.047410579915828616,3709,1975,386
dz,mp2a,2.8,13,-2.174265166847286,3719,1979,386
dz,mp2b,2.8,13,-2.180697647556736,3719,1979,386
dz,mp3b,2.8,13,-0.04042010202963428,3719,1979,386
dz,mp3d,2.8,13,-0.04813405265964657,3719,1979,386
dz,mp2a,2.8,12,-2.173611828592192,3718,1977,384
dz,mp2b,2.8,12,-2.1800114998610436,3718,1977,384
dz,mp3b,2.8,12,-0.041519734914208045,3718,1977,384
dz,mp3d,2.8,12,-0.04926671588265122,3718,1977,384
dz,mp2a,2.8,11,-2.17304528365037,3714,1975,383
dz,mp2b,2.8,11,-2.1795238136365307,3714,1975,383
dz,mp3b,2.8,11,-0.042213735116021917,3714,1975,383
dz,mp3d,2.8,11,-0.050098338758841426,3714,1975,383
dz,mp2a,2.8,10,-2.1727940596500286,3719,1971,384
dz,mp2b,2.8,10,-2.1792746618467724,3719,1971,384
dz,mp3b,2.8,10,-0.04248549748075209,3719,1971,384
dz,mp3d,2.8,10,-0.050270810236782176,3719,1971,384
dz,mp2a,2.8,9,-2.1708539820784094,3716,1971,386
dz,mp2b,2.8,9,-2.1773749977268126,3716,1971,386
dz,mp3b,2.8,9,-0.04288506070875217,3716,1971,386
dz,mp3d,2.8,9,-0.05069990221146736,3716,1971,386
dz,mp2a,2.8,8,-2.1727286726357784,3721,1976,389
dz,mp2b,2.8,8,-2.179158074824209,3721,1976,389
dz,mp3b,2.8,8,-0.04157738349414772,3721,1976,389
dz,mp3d,2.8,8,-0.049361451318108956,3721,1976,389
dz,mp2a,2.8,7,-2.1654741102629154,3707,1977,386
dz,mp2b,2.8,7,-2.172076300692331,3707,1977,386
dz,mp3b,2.8,7,-0.044270768781015685,3707,1977,386
dz,mp3d,2.8,7,-0.052004369028210456,3707,1977,386
dz,mp2a,2.8,6,-2.1720302128733184,3715,1977,385
dz,mp2b,2.8,6,-2.1785282449986516,3715,1977,385
dz,mp3b,2.8,6,-0.04141564116624774,3715,1977,385
dz,mp3d,2.8,6,-0.049149500322063444,3715,1977,385
dz,mp2a,2.8,5,-2.1627355889009463,3695,1971,386
dz,mp2b,2.8,5,-2.1692947374997043,3695,1971,386
dz,mp3b,2.8,5,-0.04478978046347443,3695,1971,386
dz,mp3d,2.8,5,-0.05251999537782934,3695,1971,386
dz,mp2a,2.8,4,-2.169799150295254,3716,1967,387
dz,mp2b,2.8,4,-2.17634495838094,3716,1967,387
dz,mp3b,2.8,4,-0.04197233216287974,3716,1967,387
dz,mp3d,2.8,4,-0.04972434681113383,3716,1967,387
dz,mp2a,2.8,3,-2.161610457350224,3704,1962,384
dz,mp2b,2.8,3,-2.1682143828339853,3704,1962,384
dz,mp3b,2.8,3,-0.04463792150004897,3704,1962,384
dz,mp3d,2.8,3,-0.052419343933736845,3704,1962,384
dz,mp2a,2.8,2,-2.169366277229128,3708,1970,384
dz,mp2b,2.8,2,-2.175859468289957,3708,1970,384
dz,mp3b,2.8,2,-0.041827575930832,3708,1970,384
dz,mp3d,2.8,2,-0.04955940838478473,3708,1970,384
dz,mp2a,2.8,1,-2.1776023454823017,3719,1985,388
dz,mp2b,2.8,1,-2.1840983306314268,3719,1985,388
dz,mp3b,2.8,1,-0.038241755070969136,3719,1985,388
dz,mp3d,2.8,1,-0.045664625220918686,3719,1985,388
dz,mp2a,2.8,16,-2.1795028367931213,3717,1981,384
dz,mp2b,2.8,16,-2.1860220992538144,3717,1981,384
dz,mp3b,2.8,16,-0.03846422007469841,3717,1981,384
dz,mp3d,2.8,16,-0.04585147567422587,3717,1981,384
dz,mp2a,2.8,17,-2.1814561404910067,3714,1980,386
dz,mp2b,2.8,17,-2.1879357687284693,3714,1980,386
dz,mp3b,2.8,17,-0.03865593247698779,3714,1980,386
dz,mp3d,2.8,17,-0.04597373574362851,3714,1980,386
dz,mp2a,2.8,18,-2.1813954933215642,3722,1981,385
dz,mp2b,2.8,18,-2.1878009834681476,3722,1981,385
dz,mp3b,2.8,18,-0.03956125985612144,3722,1981,385
dz,mp3d,2.8,18,-0.04678287620251703,3722,1981,385
dz,mp2a,2.8,19,-2.18543591592503,3728,1988,385
dz,mp2b,2.8,19,-2.191723571697519,3728,1988,385
dz,mp3b,2.8,19,-0.038240940582827065,3728,1988,385
dz,mp3d,2.8,19,-0.04550114611441253,3728,1988,385
dz,mp2a,2.8,20,-2.180574275756489,3713,1980,383
dz,mp2b,2.8,20,-2.1868923803644966,3713,1980,383
dz,mp3b,2.8,20,-0.040387565858917174,3713,1980,383
dz,mp3d,2.8,20,-0.04767615581837034,3713,1980,383
dz,mp2a,2.8,21,-2.1850899116260405,3723,1983,385
dz,mp2b,2.8,21,-2.191339346489713,3723,1983,385
dz,mp3b,2.8,21,-0.03857686962144277,3723,1983,385
dz,mp3d,2.8,21,-0.045841868315410705,3723,1983,385
dz,mp2a,2.8,22,-2.180280141933011,3704,1983,383
dz,mp2b,2.8,22,-2.1865735976482608,3704,1983,383
dz,mp3b,2.8,22,-0.04050424158837107,3704,1983,383
dz,mp3d,2.8,22,-0.04774851967506216,3704,1983,383
dz,mp2a,2.8,23,-2.1842717808130474,3714,1982,381
dz,mp2b,2.8,23,-2.190563056606149,3714,1982,381
dz,mp3b,2.8,23,-0.03889792832946426,3714,1982,381
dz,mp3d,2.8,23,-0.04622308409605999,3714,1982,381
dz,mp2a,2.8,24,-2.1808932004152184,3714,1978,379
dz,mp2b,2.8,24,-2.187236573406492,3714,1978,379
dz,mp3b,2.8,24,-0.04032180196051702,3714,1978,379
dz,mp3d,2.8,24,-0.04763992347065599,3714,1978,379
dz,mp2a,2.8,25,-2.182959730293523,3714,1978,382
dz,mp2b,2.8,25,-2.1892688981298214,3714,1978,382
dz,mp3b,2.8,25,-0.03941680690456972,3714,1978,382
dz,mp3d,2.8,25,-0.04677999293097215,3714,1978,382
dz,mp2a,2.8,26,-2.1828736647296894,3715,1983,384
dz,mp2b,2.8,26,-2.1891211307301006,3715,1983,384
dz,mp3b,2.8,26,-0.03960678809709314,3715,1983,384
dz,mp3d,2.8,26,-0.046937718089767905,3715,1983,384
dz,mp2a,2.8,27,-2.1816429464399274,3712,1983,381
dz,mp2b,2.8,27,-2.1878948651981114,3712,1983,381
dz,mp3b,2.8,27,-0.03993766197914966,3712,1983,381
dz,mp3d,2.8,27,-0.04719263177606997,3712,1983,381
dz,mp2a,2.8,28,-2.1832277556162447,3715,1979,383
dz,mp2b,2.8,28,-2.1894677689995246,3715,1979,383
dz,mp3b,2.8,28,-0.039550677339720786,3715,1979,383
dz,mp3d,2.8,28,-0.04691041802592327,3715,1979,383
dz,mp2a,2.8,29,-2.1820681468850185,3707,1977,382
dz,mp2b,2.8,29,-2.1883120434097587,3707,1977,382
dz,mp3b,2.8,29,-0.0398713274507492,3707,1977,382
dz,mp3d,2.8,29,-0.047178825056703705,3707,1977,382
dz,mp2a,2.8,30,-2.1827021212846107,3700,1973,382
dz,mp2b,2.8,30,-2.1889210759329805,3700,1973,382
dz,mp3b,2.8,30,-0.03989163596062195,3700,1973,382
dz,mp3d,2.8,30,-0.047287738883987546,3700,1973,382
dz,mp2a,2.8,31,-2.1776023454823017,3719,1985,388
dz,mp2b,2.8,31,-2.1840983306314268,3719,1985,388
dz,mp3b,2.8,31,-0.038241755070969746,3719,1985,388
dz,mp3d,2.8,31,-0.04566462522091744,3719,1985,388
dz,mp2a,3.0,15,-2.175164735554392,4014,2206,432
dz,mp2b,3.0,15,-2.180098770904357,4014,2206,432
dz,mp3b,3.0,15,-0.03891121693672753,4014,2206,432
dz,mp3d,3.0,15,-0.04535998421232307,4014,2206,432
dz,mp2a,3.0,14,-2.174038690145445,4012,2205,432
dz,mp2b,3.0,14,-2.178968577662812,4012,2205,432
dz,mp3b,3.0,14,-0.03993282846338739,4012,2205,432
dz,mp3d,3.0,14,-0.046509028151379916,4012,2205,432
dz,mp2a,3.0,13,-2.1742739237672395,4016,2203,434
dz,mp2b,3.0,13,-2.179175994269973,4016,2203,434
dz,mp3b,3.0,13,-0.04061028543248091,4016,2203,434
dz,mp3d,3.0,13,-0.04725917301793231,4016,2203,434
dz,mp2a,3.0,12,-2.1736177497442606,4015,2197,433
dz,mp2b,3.0,12,-2.178551546971133,4015,2197,433
dz,mp3b,3.0,12,-0.041662734503354115,4015,2197,433
dz,mp3d,3.0,12,-0.04834356595362577,4015,2197,433
dz,mp2a,3.0,11,-2.173053807726312,4019,2195,431
dz,mp2b,3.0,11,-2.1779064604068235,4019,2195,431
dz,mp3b,3.0,11,-0.042438528500260586,4019,2195,431
dz,mp3d,3.0,11,-0.04921496819547033,4019,2195,431
dz,mp2a,3.0,10,-2.172801968819437,4022,2201,431
dz,mp2b,3.0,10,-2.1776591926614888,4022,2201,431
dz,mp3b,3.0,10,-0.04267218684742169,4022,2201,431
dz,mp3d,3.0,10,-0.04939648983398032,4022,2201,431
dz,mp2a,3.0,9,-2.170867911564642,4024,2195,433
dz,mp2b,3.0,9,-2.1758021201703697,4024,2195,433
dz,mp3b,3.0,9,-0.04306414528561145,4024,2195,433
dz,mp3d,3.0,9,-0.049839868917568364,4024,2195,433
dz,mp2a,3.0,8,-2.172736209256252,4021,2206,433
dz,mp2b,3.0,8,-2.1775493455119292,4021,2206,433
dz,mp3b,3.0,8,-0.041754955877644634,4021,2206,433
dz,mp3d,3.0,8,-0.048452962282822976,4021,2206,433
dz,mp2a,3.0,7,-2.1654795594321747,4026,2191,429
